plot,mussel.number,trtmnt,mussel.length,loose,drilled,complete
C16,346,SOB,7.29,FALSE,FALSE,FALSE
C16,347,SOB,5.68,FALSE,FALSE,FALSE
C16,348,SOB,6.48,FALSE,FALSE,FALSE
C16,349,SOB,6.5,FALSE,FALSE,FALSE
C16,350,SOB,6.61,FALSE,FALSE,FALSE
C16,351,SOB,6.55,FALSE,FALSE,FALSE
C16,352,SOB,6.65,FALSE,FALSE,FALSE
C16,353,SOB,6.52,FALSE,FALSE,FALSE
C16,354,SOB,5.68,FALSE,FALSE,FALSE
C16,355,SOB,6.07,FALSE,FALSE,FALSE
C16,356,SOB,5.44,FALSE,FALSE,FALSE
C16,357,SOB,4.98,FALSE,FALSE,FALSE
C16,358,SOB,4.78,FALSE,FALSE,FALSE
C16,359,SOB,5.51,FALSE,FALSE,FALSE
C16,360,SOB,5.6,FALSE,FALSE,FALSE
C16,361,SOB,4.22,FALSE,FALSE,FALSE
C16,362,SOB,4.07,FALSE,FALSE,FALSE
C16,363,SOB,4.92,FALSE,FALSE,FALSE
C16,364,SOB,4.01,FALSE,FALSE,FALSE
C16,365,SOB,4.38,FALSE,FALSE,FALSE
C16,366,SOB,4.35,FALSE,FALSE,FALSE
C16,367,SOB,4.33,FALSE,FALSE,FALSE
C16,368,SOB,4.44,FALSE,FALSE,FALSE
C16,369,SOB,4.25,FALSE,FALSE,FALSE
C16,370,SOB,11.95,FALSE,FALSE,FALSE
C16,371,SOB,10.88,FALSE,FALSE,FALSE
C16,372,SOB,12.18,FALSE,FALSE,FALSE
C16,373,SOB,9.51,FALSE,FALSE,FALSE
C16,374,SOB,9.09,FALSE,FALSE,FALSE
C16,375,SOB,8.98,FALSE,FALSE,FALSE
C16,376,SOB,9.88,FALSE,FALSE,FALSE
C16,377,SOB,9.72,FALSE,FALSE,FALSE
C16,378,SOB,10.7,FALSE,FALSE,FALSE
C16,379,SOB,9.58,FALSE,FALSE,FALSE
C16,380,SOB,9.51,FALSE,FALSE,FALSE
C16,381,SOB,8.12,FALSE,FALSE,FALSE
C16,382,SOB,9.23,FALSE,FALSE,FALSE
C16,383,SOB,6.8,FALSE,FALSE,FALSE
C16,384,SOB,7.53,FALSE,FALSE,FALSE
C16,385,SOB,8.36,FALSE,FALSE,FALSE
C16,386,SOB,9.85,FALSE,FALSE,FALSE
C16,387,SOB,10.72,FALSE,FALSE,FALSE
C16,388,SOB,8.56,FALSE,FALSE,FALSE
C16,389,SOB,7.33,FALSE,FALSE,FALSE
C16,390,SOB,8.62,FALSE,FALSE,FALSE
C16,391,SOB,7.12,FALSE,FALSE,FALSE
C16,392,SOB,9.09,FALSE,FALSE,FALSE
C16,393,SOB,8.28,FALSE,FALSE,FALSE
C16,394,SOB,7.76,FALSE,FALSE,FALSE
C16,395,SOB,7.97,FALSE,FALSE,FALSE
C16,396,SOB,7.76,FALSE,FALSE,FALSE
C16,397,SOB,6.66,FALSE,FALSE,FALSE
C16,398,SOB,7.17,FALSE,FALSE,FALSE
C16,399,SOB,7.7,FALSE,FALSE,FALSE
C16,400,SOB,7.19,FALSE,FALSE,FALSE
C16,401,SOB,7.09,FALSE,FALSE,FALSE
C16,402,SOB,7.45,FALSE,FALSE,FALSE
C16,403,SOB,6.37,FALSE,FALSE,FALSE
C16,404,SOB,6.79,FALSE,FALSE,FALSE
C16,405,SOB,6.53,FALSE,FALSE,FALSE
C16,406,SOB,6.31,FALSE,FALSE,FALSE
C16,407,SOB,5.99,FALSE,FALSE,FALSE
C16,408,SOB,7.7,FALSE,FALSE,FALSE
C16,409,SOB,5.53,FALSE,FALSE,FALSE
C16,410,SOB,4.98,FALSE,FALSE,FALSE
C16,411,SOB,4.74,FALSE,FALSE,FALSE
C16,412,SOB,6.86,FALSE,FALSE,FALSE
C16,413,SOB,7.86,FALSE,FALSE,FALSE
C16,414,SOB,6.91,FALSE,FALSE,FALSE
C16,415,SOB,4.78,FALSE,FALSE,FALSE
C16,416,SOB,4.19,FALSE,FALSE,FALSE
C16,417,SOB,5.22,FALSE,FALSE,FALSE
C16,418,SOB,2.42,FALSE,FALSE,FALSE
C16,419,SOB,5.32,FALSE,FALSE,FALSE
C16,420,SOB,5.17,FALSE,FALSE,FALSE
C16,421,SOB,4.99,FALSE,FALSE,FALSE
C16,422,SOB,5.65,FALSE,FALSE,FALSE
C16,423,SOB,5.36,FALSE,FALSE,FALSE
C16,424,SOB,4.49,FALSE,FALSE,FALSE
C16,425,SOB,4.45,FALSE,FALSE,FALSE
C16,426,SOB,4.19,FALSE,FALSE,FALSE
C16,427,SOB,4.17,FALSE,FALSE,FALSE
C16,428,SOB,3.2,FALSE,FALSE,FALSE
C16,429,SOB,3.12,FALSE,FALSE,FALSE
C16,430,SOB,3.03,FALSE,FALSE,FALSE
C16,431,SOB,2.55,FALSE,FALSE,FALSE
C16,432,SOB,2.39,FALSE,FALSE,FALSE
C16,433,SOB,4,FALSE,FALSE,FALSE
C16,434,SOB,2.35,FALSE,FALSE,FALSE
C16,435,SOB,2.56,FALSE,FALSE,FALSE
C16,436,SOB,18.72,FALSE,TRUE,TRUE
C16,437,SOB,21.24,FALSE,FALSE,FALSE
C16,438,SOB,12.46,FALSE,FALSE,FALSE
C16,439,SOB,10.81,FALSE,FALSE,FALSE
C16,440,SOB,7.32,FALSE,FALSE,FALSE
C16,441,SOB,7.61,FALSE,FALSE,FALSE
C16,442,SOB,5.13,FALSE,FALSE,FALSE
C16,443,SOB,4.22,FALSE,FALSE,FALSE
A13,1,LOM,25.03,TRUE,FALSE,FALSE
A13,2,LOM,31.29,TRUE,TRUE,TRUE
A13,3,LOM,31.42,TRUE,FALSE,FALSE
A13,4,LOM,93.19,TRUE,FALSE,FALSE
A13,4,LOM,,TRUE,FALSE,FALSE
A13,4,LOM,,TRUE,FALSE,FALSE
A13,4,LOM,,TRUE,FALSE,FALSE
A13,5,LOM,92.95,TRUE,TRUE,TRUE
A13,5,LOM,,TRUE,TRUE,TRUE
A13,5,LOM,,TRUE,TRUE,TRUE
A15,1,SOB,25.68,TRUE,FALSE,FALSE
A15,2,SOB,26.03,TRUE,TRUE,TRUE
A16,1,HOP,74.19,TRUE,FALSE,FALSE
A16,1,HOP,,TRUE,FALSE,FALSE
A16,1,HOP,,TRUE,FALSE,FALSE
A16,1,HOP,,TRUE,FALSE,FALSE
A16,2,HOP,73.09,TRUE,TRUE,TRUE
A16,2,HOP,,TRUE,TRUE,TRUE
A16,2,HOP,,TRUE,TRUE,TRUE
A16,3,HOP,52.74,TRUE,FALSE,FALSE
A16,4,HOP,68.11,TRUE,TRUE,FALSE
A16,5,HOP,18.72,TRUE,TRUE,TRUE
A16,6,HOP,18.94,TRUE,FALSE,FALSE
A16,7,HOP,26.75,TRUE,FALSE,FALSE
A16,7,HOP,,TRUE,FALSE,FALSE
A16,8,HOP,26.89,TRUE,TRUE,TRUE
A16,8,HOP,,TRUE,TRUE,TRUE
A16,9,HOP,34.3,TRUE,TRUE,TRUE
A16,10,HOP,33.99,TRUE,FALSE,FALSE
A16,11,HOP,59.79,TRUE,TRUE,TRUE
A16,12,HOP,59.82,TRUE,FALSE,FALSE
A16,12,HOP,,TRUE,FALSE,FALSE
B03,1,HOP,50.77,TRUE,TRUE,TRUE
B03,1,HOP,,TRUE,TRUE,TRUE
B03,1,HOP,,TRUE,TRUE,TRUE
B03,1,HOP,,TRUE,TRUE,TRUE
B03,2,HOP,46.63,TRUE,TRUE,TRUE
B03,2,HOP,,TRUE,TRUE,TRUE
B04,1,SOB,10.98,TRUE,FALSE,FALSE
B04,2,SOB,12.3,TRUE,TRUE,FALSE
B04,3,SOB,15.68,TRUE,FALSE,FALSE
B04,4,SOB,15.86,TRUE,TRUE,TRUE
B04,5,SOB,26.09,TRUE,TRUE,TRUE
B04,6,SOB,38.01,TRUE,FALSE,FALSE
B04,6,SOB,,TRUE,FALSE,FALSE
B04,7,SOB,33.21,TRUE,FALSE,FALSE
B04,8,SOB,33.11,TRUE,FALSE,FALSE
B04,9,SOB,53.21,TRUE,FALSE,FALSE
B04,9,SOB,,TRUE,FALSE,FALSE
B04,9,SOB,,TRUE,FALSE,FALSE
B04,10,SOB,52.7,TRUE,TRUE,TRUE
B04,10,SOB,,TRUE,TRUE,FALSE
B04,10,SOB,,TRUE,TRUE,FALSE
B05,1,LOM,22.25,TRUE,FALSE,FALSE
B05,2,LOM,22.31,TRUE,TRUE,TRUE
B05,3,LOM,27.15,TRUE,TRUE,TRUE
B05,4,LOM,26.88,TRUE,FALSE,FALSE
B05,5,LOM,36.04,TRUE,FALSE,FALSE
B05,5,LOM,,TRUE,FALSE,FALSE
B05,6,LOM,42.52,TRUE,TRUE,TRUE
B05,6,LOM,,TRUE,TRUE,TRUE
B05,7,LOM,58.04,TRUE,TRUE,TRUE
B05,7,LOM,,TRUE,TRUE,TRUE
B05,8,LOM,42.71,TRUE,TRUE,TRUE
B05,8,LOM,,TRUE,TRUE,TRUE
B05,9,LOM,43.01,TRUE,FALSE,FALSE
B05,9,LOM,,TRUE,FALSE,FALSE
B05,10,LOM,43.5,TRUE,FALSE,FALSE
B05,11,LOM,43.27,TRUE,TRUE,TRUE
B05,11,LOM,,TRUE,FALSE,FALSE
B07,1,SOB,54.54,TRUE,FALSE,FALSE
B07,1,SOB,,TRUE,FALSE,FALSE
B07,1,SOB,,TRUE,FALSE,FALSE
B07,2,SOB,43.34,TRUE,TRUE,TRUE
B07,3,SOB,43.62,TRUE,FALSE,FALSE
B07,3,SOB,,TRUE,FALSE,FALSE
B07,4,SOB,57.19,TRUE,FALSE,FALSE
B07,4,SOB,,TRUE,FALSE,FALSE
B07,5,SOB,57.49,TRUE,TRUE,TRUE
B07,5,SOB,,TRUE,TRUE,TRUE
B07,5,SOB,,TRUE,TRUE,TRUE
B07,5,SOB,,TRUE,TRUE,TRUE
B07,6,SOB,62.49,TRUE,FALSE,FALSE
B07,6,SOB,,TRUE,FALSE,FALSE
B07,6,SOB,,TRUE,FALSE,FALSE
B07,7,SOB,62.89,TRUE,TRUE,TRUE
B07,7,SOB,,TRUE,TRUE,TRUE
B08,1,HOP,59.7,TRUE,TRUE,TRUE
B08,1,HOP,,TRUE,TRUE,TRUE
B08,1,HOP,,TRUE,TRUE,TRUE
B08,2,HOP,58.94,TRUE,TRUE,FALSE
B08,2,HOP,,TRUE,TRUE,FALSE
B08,2,HOP,,TRUE,TRUE,FALSE
B08,2,HOP,,TRUE,TRUE,FALSE
B08,3,HOP,48.77,TRUE,TRUE,TRUE
B08,3,HOP,,TRUE,TRUE,TRUE
B08,4,HOP,57.79,TRUE,TRUE,FALSE
B08,4,HOP,,TRUE,TRUE,FALSE
B10,1,SOB,75.2,TRUE,TRUE,FALSE
B10,2,SOB,75.24,TRUE,TRUE,TRUE
B10,3,SOB,57,TRUE,TRUE,TRUE
B10,3,SOB,,TRUE,TRUE,TRUE
B10,3,SOB,,TRUE,TRUE,TRUE
B10,4,SOB,57.19,TRUE,FALSE,FALSE
B10,4,SOB,,TRUE,FALSE,FALSE
B11,1,LOM,,TRUE,TRUE,FALSE
B11,1,LOM,,TRUE,TRUE,FALSE
B11,2,LOM,47.09,TRUE,FALSE,FALSE
B11,2,LOM,,TRUE,FALSE,FALSE
B11,3,LOM,48.12,TRUE,TRUE,TRUE
B11,3,LOM,,TRUE,TRUE,TRUE
B11,4,LOM,51.97,TRUE,FALSE,FALSE
B11,4,LOM,,TRUE,FALSE,FALSE
B11,5,LOM,51.78,TRUE,FALSE,FALSE
B11,5,LOM,,TRUE,FALSE,FALSE
B13,1,HOP,84.62,TRUE,FALSE,FALSE
B13,1,HOP,,TRUE,FALSE,FALSE
B13,2,HOP,84.45,TRUE,TRUE,TRUE
B13,2,HOP,,TRUE,TRUE,TRUE
B13,3,HOP,58.72,TRUE,FALSE,FALSE
B13,3,HOP,,TRUE,FALSE,FALSE
B13,3,HOP,,TRUE,FALSE,FALSE
B13,4,HOP,58.92,TRUE,FALSE,FALSE
B13,4,HOP,,TRUE,FALSE,FALSE
B13,5,HOP,5.5,TRUE,FALSE,FALSE
B13,6,HOP,56.96,TRUE,FALSE,FALSE
B13,6,HOP,,TRUE,FALSE,FALSE
B13,6,HOP,,TRUE,FALSE,FALSE
B13,6,HOP,,TRUE,FALSE,FALSE
B13,7,HOP,56.25,TRUE,FALSE,FALSE
B13,8,HOP,58.53,TRUE,TRUE,TRUE
B13,9,HOP,51.76,TRUE,FALSE,FALSE
B13,10,HOP,51.84,TRUE,TRUE,TRUE
B13,10,HOP,,TRUE,TRUE,TRUE
B14,1,SOB,24.1,TRUE,FALSE,FALSE
B14,2,SOB,24.23,TRUE,TRUE,TRUE
B14,3,SOB,41.48,FALSE,FALSE,FALSE
B14,3,SOB,,FALSE,FALSE,FALSE
B14,4,SOB,41.26,TRUE,TRUE,TRUE
B15,1,LOM,70.68,TRUE,TRUE,TRUE
B15,1,LOM,,TRUE,TRUE,TRUE
B15,1,LOM,,TRUE,TRUE,TRUE
B15,1,LOM,,TRUE,TRUE,TRUE
B15,1,LOM,,TRUE,TRUE,TRUE
B15,1,LOM,,TRUE,TRUE,TRUE
B15,1,LOM,,TRUE,TRUE,TRUE
B15,2,LOM,60.14,FALSE,FALSE,FALSE
B15,2,LOM,,FALSE,FALSE,FALSE
B15,2,LOM,,FALSE,FALSE,FALSE
B15,2,LOM,,FALSE,FALSE,FALSE
B15,3,LOM,68.71,TRUE,TRUE,TRUE
B15,3,LOM,,TRUE,TRUE,TRUE
B15,3,LOM,,TRUE,TRUE,TRUE
B15,4,LOM,68.23,TRUE,TRUE,FALSE
B15,4,LOM,,TRUE,TRUE,FALSE
B15,4,LOM,,TRUE,TRUE,FALSE
B15,5,LOM,74.6,TRUE,TRUE,TRUE
B15,5,LOM,,TRUE,TRUE,TRUE
B15,6,LOM,73.35,FALSE,FALSE,FALSE
B15,6,LOM,,FALSE,FALSE,FALSE
B15,7,LOM,39.7,FALSE,FALSE,FALSE
B15,7,LOM,,FALSE,FALSE,FALSE
B15,7,LOM,,FALSE,FALSE,FALSE
B15,7,LOM,,FALSE,FALSE,FALSE
B15,8,LOM,39.72,TRUE,TRUE,TRUE
B15,8,LOM,,TRUE,TRUE,TRUE
B15,9,LOM,2.34,FALSE,FALSE,FALSE
B15,9,LOM,,FALSE,FALSE,FALSE
B16,1,CC,15.02,TRUE,FALSE,FALSE
B16,2,CC,14.91,TRUE,FALSE,FALSE
B16,3,CC,12.75,TRUE,FALSE,FALSE
B16,4,CC,12.8,TRUE,FALSE,FALSE
B16,5,CC,24.4,TRUE,FALSE,FALSE
B16,6,CC,24.35,TRUE,FALSE,FALSE
B16,7,CC,27.45,TRUE,FALSE,FALSE
B16,7,CC,,TRUE,FALSE,FALSE
B16,8,CC,27.07,TRUE,FALSE,FALSE
B16,9,CC,24.82,TRUE,FALSE,FALSE
B16,9,CC,,TRUE,FALSE,FALSE
B16,10,CC,24.6,TRUE,FALSE,FALSE
B16,11,CC,60.13,TRUE,TRUE,FALSE
B16,11,CC,,TRUE,TRUE,FALSE
B16,11,CC,,TRUE,TRUE,FALSE
B16,12,CC,60.25,TRUE,FALSE,FALSE
B16,12,CC,,TRUE,FALSE,FALSE
B16,12,CC,,TRUE,FALSE,FALSE
B16,12,CC,,TRUE,FALSE,FALSE
C14,1,HOP,24.77,TRUE,FALSE,FALSE
C14,2,HOP,30.49,TRUE,FALSE,FALSE
C14,3,HOP,31.34,TRUE,FALSE,FALSE
C15,1,LOM,64.47,TRUE,FALSE,FALSE
C15,1,LOM,,TRUE,FALSE,FALSE
C15,1,LOM,,TRUE,FALSE,FALSE
C15,2,LOM,70.36,TRUE,TRUE,TRUE
C15,2,LOM,,TRUE,TRUE,TRUE
C15,2,LOM,,TRUE,TRUE,TRUE
C15,3,LOM,65.5,TRUE,TRUE,TRUE
C15,3,LOM,,TRUE,TRUE,TRUE
C15,4,LOM,69.42,TRUE,TRUE,TRUE
C15,4,LOM,,TRUE,TRUE,TRUE
C16,1,SOB,33.84,TRUE,FALSE,FALSE
C16,2,SOB,13.43,TRUE,FALSE,FALSE
C16,3,SOB,13.93,TRUE,FALSE,FALSE
C16,4,SOB,29.85,TRUE,TRUE,TRUE
C16,5,SOB,29.6,TRUE,FALSE,FALSE
C16,6,SOB,51.42,TRUE,TRUE,TRUE
C16,6,SOB,,TRUE,TRUE,TRUE
C16,6,SOB,,TRUE,TRUE,TRUE
C16,7,SOB,44.61,TRUE,FALSE,FALSE
C16,7,SOB,,TRUE,FALSE,FALSE
C16,8,SOB,43.96,TRUE,TRUE,TRUE
C16,9,SOB,45.62,TRUE,TRUE,TRUE
C16,9,SOB,,TRUE,TRUE,TRUE
C16,10,SOB,44.54,TRUE,FALSE,FALSE
C16,10,SOB,,TRUE,FALSE,FALSE
C16,10,SOB,,TRUE,FALSE,FALSE
C16,444,SOB,10.94,FALSE,FALSE,FALSE
C16,445,SOB,12.05,FALSE,FALSE,FALSE
C16,446,SOB,11.41,FALSE,FALSE,FALSE
C16,447,SOB,10.39,FALSE,FALSE,FALSE
C16,448,SOB,9.45,FALSE,FALSE,FALSE
C16,449,SOB,9.45,FALSE,FALSE,FALSE
C16,450,SOB,9.03,FALSE,FALSE,FALSE
C16,451,SOB,8.09,FALSE,FALSE,FALSE
C16,452,SOB,7.12,FALSE,FALSE,FALSE
C16,453,SOB,9.15,FALSE,FALSE,FALSE
C16,454,SOB,7.84,FALSE,FALSE,FALSE
C16,455,SOB,8.18,FALSE,FALSE,FALSE
C16,456,SOB,8.52,FALSE,FALSE,FALSE
C16,457,SOB,7.57,FALSE,FALSE,FALSE
C16,458,SOB,7.68,FALSE,FALSE,FALSE
C16,459,SOB,7.62,FALSE,FALSE,FALSE
C16,460,SOB,7.36,FALSE,FALSE,FALSE
C16,461,SOB,6.85,FALSE,FALSE,FALSE
C16,462,SOB,8.02,FALSE,FALSE,FALSE
C16,463,SOB,8.09,FALSE,FALSE,FALSE
C16,464,SOB,7.7,FALSE,FALSE,FALSE
C16,465,SOB,5.67,FALSE,FALSE,FALSE
C16,466,SOB,7.17,FALSE,FALSE,FALSE
C16,467,SOB,6.97,FALSE,FALSE,FALSE
C16,468,SOB,8.73,FALSE,FALSE,FALSE
C16,469,SOB,8.3,FALSE,FALSE,FALSE
C16,470,SOB,5.24,FALSE,FALSE,FALSE
C16,471,SOB,6.36,FALSE,FALSE,FALSE
C16,472,SOB,5.36,FALSE,FALSE,FALSE
C16,473,SOB,6.03,FALSE,FALSE,FALSE
C16,474,SOB,4.35,FALSE,FALSE,FALSE
C16,475,SOB,5.57,FALSE,FALSE,FALSE
C16,476,SOB,6.94,FALSE,FALSE,FALSE
C16,477,SOB,6.98,FALSE,FALSE,FALSE
C16,478,SOB,5.2,FALSE,FALSE,FALSE
C16,479,SOB,6.14,FALSE,FALSE,FALSE
C16,480,SOB,6.58,FALSE,FALSE,FALSE
C16,481,SOB,5.79,FALSE,FALSE,FALSE
C16,482,SOB,5.94,FALSE,FALSE,FALSE
C16,483,SOB,6.58,FALSE,FALSE,FALSE
C16,484,SOB,5.44,FALSE,FALSE,FALSE
C16,485,SOB,6.9,FALSE,FALSE,FALSE
C16,486,SOB,6.08,FALSE,FALSE,FALSE
C16,487,SOB,5.58,FALSE,FALSE,FALSE
C16,488,SOB,5.58,FALSE,FALSE,FALSE
C16,489,SOB,5.46,FALSE,FALSE,FALSE
C16,490,SOB,5.99,FALSE,FALSE,FALSE
C16,491,SOB,5.48,FALSE,FALSE,FALSE
C16,492,SOB,5.79,FALSE,FALSE,FALSE
C16,493,SOB,5.24,FALSE,FALSE,FALSE
C16,494,SOB,4.9,FALSE,FALSE,FALSE
C16,495,SOB,5.24,FALSE,FALSE,FALSE
C16,496,SOB,4.64,FALSE,FALSE,FALSE
C16,497,SOB,5.21,FALSE,FALSE,FALSE
C16,498,SOB,6.23,FALSE,FALSE,FALSE
C16,499,SOB,5,FALSE,FALSE,FALSE
C16,500,SOB,4,FALSE,FALSE,FALSE
C16,501,SOB,4.18,FALSE,FALSE,FALSE
C16,502,SOB,4.51,FALSE,FALSE,FALSE
C16,503,SOB,4.06,FALSE,FALSE,FALSE
C16,504,SOB,3.91,FALSE,FALSE,FALSE
C16,505,SOB,2.99,FALSE,FALSE,FALSE
C16,506,SOB,3.46,FALSE,FALSE,FALSE
C16,507,SOB,3.53,FALSE,FALSE,FALSE
C16,508,SOB,3.11,FALSE,FALSE,FALSE
C16,509,SOB,13.74,FALSE,FALSE,FALSE
C16,510,SOB,7.09,FALSE,FALSE,FALSE
C16,511,SOB,10.35,FALSE,FALSE,FALSE
C16,512,SOB,8.72,FALSE,FALSE,FALSE
C16,513,SOB,8.75,FALSE,FALSE,FALSE
C16,514,SOB,10.37,FALSE,FALSE,FALSE
C16,515,SOB,21.18,FALSE,FALSE,FALSE
C16,516,SOB,20.02,FALSE,FALSE,FALSE
C16,517,SOB,15.07,FALSE,FALSE,FALSE
C16,518,SOB,21.18,FALSE,FALSE,FALSE
C16,519,SOB,17.25,FALSE,FALSE,FALSE
C16,520,SOB,14.65,FALSE,FALSE,FALSE
C16,521,SOB,18.03,FALSE,FALSE,FALSE
C16,522,SOB,14.47,FALSE,FALSE,FALSE
C16,523,SOB,14.93,FALSE,FALSE,FALSE
C16,524,SOB,18.62,FALSE,FALSE,FALSE
C16,525,SOB,16.3,FALSE,FALSE,FALSE
C16,526,SOB,10.84,FALSE,FALSE,FALSE
C16,527,SOB,15.23,FALSE,FALSE,FALSE
C16,528,SOB,14.74,FALSE,FALSE,FALSE
C16,529,SOB,19.45,FALSE,FALSE,FALSE
C16,530,SOB,11.07,FALSE,FALSE,FALSE
C16,531,SOB,15.99,FALSE,FALSE,FALSE
C16,532,SOB,17.51,FALSE,FALSE,FALSE
C16,533,SOB,16.43,FALSE,FALSE,FALSE
C16,534,SOB,13.02,FALSE,FALSE,FALSE
C16,535,SOB,18.2,FALSE,FALSE,FALSE
C16,536,SOB,15.18,FALSE,FALSE,FALSE
C16,537,SOB,23.32,FALSE,FALSE,FALSE
C16,538,SOB,16.52,FALSE,FALSE,FALSE
C16,539,SOB,21.04,FALSE,FALSE,FALSE
C16,540,SOB,16.73,FALSE,FALSE,FALSE
C16,541,SOB,17.2,FALSE,FALSE,FALSE
C16,542,SOB,19.52,FALSE,FALSE,FALSE
C16,543,SOB,18.71,FALSE,FALSE,FALSE
C16,544,SOB,21.28,FALSE,FALSE,FALSE
C16,545,SOB,24.55,FALSE,FALSE,FALSE
C16,546,SOB,20.03,FALSE,FALSE,FALSE
C16,547,SOB,18.11,FALSE,FALSE,FALSE
C16,548,SOB,17.99,FALSE,FALSE,FALSE
C16,549,SOB,19.73,FALSE,FALSE,FALSE
C16,550,SOB,19.32,FALSE,FALSE,FALSE
C16,551,SOB,21.9,FALSE,FALSE,FALSE
C16,552,SOB,19.06,FALSE,FALSE,FALSE
C16,553,SOB,19,FALSE,FALSE,FALSE
C16,554,SOB,20.13,FALSE,FALSE,FALSE
C16,555,SOB,17.78,FALSE,FALSE,FALSE
C16,556,SOB,16.77,FALSE,FALSE,FALSE
C16,557,SOB,15.99,FALSE,FALSE,FALSE
C16,558,SOB,15.27,FALSE,FALSE,FALSE
C16,559,SOB,18.85,FALSE,FALSE,FALSE
C16,560,SOB,18.49,FALSE,FALSE,FALSE
C16,561,SOB,18.98,FALSE,FALSE,FALSE
C16,562,SOB,20.75,FALSE,FALSE,FALSE
C16,563,SOB,15.94,FALSE,FALSE,FALSE
C16,564,SOB,14.01,FALSE,FALSE,FALSE
C16,565,SOB,16.86,FALSE,FALSE,FALSE
C16,566,SOB,16.81,FALSE,FALSE,FALSE
C16,567,SOB,16.77,FALSE,FALSE,FALSE
C16,568,SOB,18.7,FALSE,FALSE,FALSE
C16,569,SOB,16.93,FALSE,FALSE,FALSE
C16,570,SOB,17.22,FALSE,FALSE,FALSE
C16,571,SOB,16.5,FALSE,FALSE,FALSE
C16,572,SOB,15.77,FALSE,FALSE,FALSE
C16,573,SOB,14.51,FALSE,FALSE,FALSE
C16,574,SOB,14.01,FALSE,FALSE,FALSE
C16,575,SOB,13.75,FALSE,FALSE,FALSE
C16,576,SOB,15.08,FALSE,FALSE,FALSE
C16,577,SOB,15.45,FALSE,FALSE,FALSE
C16,578,SOB,14.15,FALSE,FALSE,FALSE
C16,579,SOB,14.37,FALSE,FALSE,FALSE
C16,580,SOB,14.73,FALSE,FALSE,FALSE
C16,581,SOB,15.13,FALSE,FALSE,FALSE
C16,582,SOB,15.39,FALSE,FALSE,FALSE
C16,583,SOB,15.29,FALSE,FALSE,FALSE
C16,584,SOB,16.09,FALSE,FALSE,FALSE
C16,585,SOB,13.57,FALSE,FALSE,FALSE
C16,586,SOB,15.58,FALSE,FALSE,FALSE
C16,587,SOB,14.17,FALSE,FALSE,FALSE
C16,588,SOB,14.21,FALSE,FALSE,FALSE
C16,589,SOB,13.12,FALSE,FALSE,FALSE
C16,590,SOB,13.87,FALSE,FALSE,FALSE
C16,591,SOB,13.4,FALSE,FALSE,FALSE
C16,592,SOB,13.85,FALSE,FALSE,FALSE
C16,593,SOB,13.86,FALSE,FALSE,FALSE
C16,594,SOB,14.15,FALSE,FALSE,FALSE
C16,595,SOB,13.64,FALSE,FALSE,FALSE
C16,596,SOB,11.57,FALSE,FALSE,FALSE
C16,597,SOB,13.94,FALSE,FALSE,FALSE
C16,598,SOB,14.87,FALSE,FALSE,FALSE
C16,599,SOB,14.52,FALSE,FALSE,FALSE
C16,600,SOB,11.42,FALSE,FALSE,FALSE
C16,601,SOB,11.41,FALSE,FALSE,FALSE
C16,602,SOB,12.65,FALSE,FALSE,FALSE
C16,603,SOB,12.12,FALSE,FALSE,FALSE
C16,604,SOB,11.46,FALSE,FALSE,FALSE
C16,605,SOB,12.83,FALSE,FALSE,FALSE
C16,606,SOB,13.15,FALSE,FALSE,FALSE
C16,607,SOB,10.82,FALSE,FALSE,FALSE
C16,608,SOB,12.18,FALSE,FALSE,FALSE
C16,609,SOB,9.24,FALSE,FALSE,FALSE
C16,610,SOB,10.66,FALSE,FALSE,FALSE
C16,611,SOB,11,FALSE,FALSE,FALSE
C16,612,SOB,10.25,FALSE,FALSE,FALSE
C16,613,SOB,18.64,FALSE,FALSE,FALSE
C16,614,SOB,17.46,FALSE,FALSE,FALSE
C16,615,SOB,14.66,FALSE,FALSE,FALSE
C16,616,SOB,7.97,FALSE,FALSE,FALSE
C16,617,SOB,19.92,FALSE,FALSE,FALSE
C16,618,SOB,25.77,FALSE,FALSE,FALSE
C16,619,SOB,14.55,FALSE,FALSE,FALSE
C16,620,SOB,18.31,FALSE,FALSE,FALSE
C16,621,SOB,24.66,FALSE,FALSE,FALSE
C16,622,SOB,19.16,FALSE,FALSE,FALSE
C16,623,SOB,45.51,FALSE,FALSE,FALSE
C16,624,SOB,40.35,FALSE,FALSE,FALSE
C16,625,SOB,34.1,FALSE,FALSE,FALSE
C16,626,SOB,16.17,FALSE,FALSE,FALSE
C16,627,SOB,8.67,FALSE,FALSE,FALSE
C16,628,SOB,50.74,FALSE,FALSE,FALSE
C16,629,SOB,45.66,FALSE,FALSE,FALSE
C16,630,SOB,52.68,FALSE,FALSE,FALSE
C16,631,SOB,34.91,FALSE,FALSE,FALSE
C16,632,SOB,22.96,FALSE,FALSE,FALSE
C16,633,SOB,22.59,FALSE,FALSE,FALSE
C16,634,SOB,44.92,FALSE,FALSE,FALSE
C16,635,SOB,45.43,FALSE,FALSE,FALSE
C16,636,SOB,27.37,FALSE,FALSE,FALSE
C16,637,SOB,20.61,FALSE,FALSE,FALSE
C16,638,SOB,25.01,FALSE,FALSE,FALSE
C16,639,SOB,23.54,FALSE,FALSE,FALSE
C16,640,SOB,11.41,FALSE,FALSE,FALSE
